date_id,temp_c,humidity_%,rain_mm,atmopressure_hpa,u10,v10,PM2.5
2021-03-28,9.374666,61.044376,0.0,1010.4532,-0.3774544280623841,1.0616273153780156,15.9
2021-03-29,11.616333,64.81846,0.0,1011.2535,-0.7780052176393673,2.4566975002530733,22.8
2021-03-30,14.483001,62.3212,0.0,1008.77246,-0.7009916116004781,2.7798726120781736,26.4
2021-03-31,15.868417,55.57768,0.0,1003.3938,-0.6524040424562241,3.510755011313641,24.1
2021-04-01,15.03925,47.13753,0.0,998.9183,-0.4939102343604722,2.717933810599467,12.8
2021-04-02,14.699666,55.196655,0.0,996.364,2.774895837276788,2.208419189769871,24.3
2021-04-03,9.63925,53.264812,0.0,997.59375,1.7899173514037192,-6.771430779409385,22.0
2021-04-04,9.499666,48.93814,0.0,999.19,2.863601557349132,-2.2639108855277987,14.5
2021-04-05,10.783,54.783024,0.0,995.10156,0.6142550906735358,2.5968744024208625,17.4
2021-04-06,4.33925,49.61707,0.0,996.63275,5.659216732288601,0.9813110070254192,9.9
2021-04-07,3.7413332,53.94855,0.0,1003.5855,1.6063026723044254,3.1664831678222,19.2
2021-04-08,7.3413334,51.169373,0.0,1003.9643,-1.1847963023666372,1.425384812816365,36.3
2021-04-09,11.228833,57.79736,0.0,999.56866,0.927037644852515,7.475773614162102,10.9
2021-04-10,11.991333,53.31055,0.004166667,995.21924,0.536513400603334,6.19210651400034,8.0
2021-04-11,11.093417,74.93284,0.69166666,993.6589,4.087783790656175,2.9585846738933923,18.1
2021-04-12,6.61425,60.204998,0.025,1005.8911,4.624182896994033,3.633344441622691,14.7
2021-04-13,6.991333,54.03446,0.0,1006.96576,3.7297705091333846,3.200208251191196,14.4
2021-04-14,6.78925,52.474293,0.0,1004.28125,3.721970184703941,-2.259672332539092,18.5
2021-04-15,6.641333,52.905598,0.0,1002.2547,4.797662602396859,1.0800473841134302,16.7
2021-04-16,6.4746666,57.193264,0.0,999.8716,4.761909890461745,0.8472024065063863,16.7
2021-04-17,8.030917,56.881516,0.0,998.80133,4.542133084826999,-2.91261456106005,15.8
2021-04-18,9.145499,57.30937,0.0,999.2403,3.0953016949371706,-2.6255696194623326,22.5
2021-04-19,10.399667,59.680492,0.004166667,998.2791,2.711200701743668,1.5092146953823449,24.8
2021-04-20,11.868417,59.542767,0.004166667,995.0505,0.2457755379840012,1.86549945839024,20.7
2021-04-21,11.726749,70.44586,0.020833334,995.84424,0.2660994156231744,1.7976706855615583,21.2
2021-04-22,13.549666,62.957764,0.0,998.5092,-1.6557271096377528,1.9682532749978603,19.8
2021-04-23,14.518417,48.04302,0.0,1001.3459,1.7247156973040068,1.670156190298555,16.7
2021-04-24,16.407999,47.014637,0.0,999.722,-0.6698403140626016,2.3840758041714643,15.0
2021-04-25,17.399668,50.60542,0.0,996.0639,-0.9424333278231716,1.3400792439732183,17.1
2021-04-26,15.62675,68.38,0.09583333,989.9108,-1.4202255701805857,1.0306542127467986,19.9
2021-04-27,16.6205,57.419636,0.0125,985.0115,1.1759032650842562,1.4226013848442491,20.4
2021-04-28,13.999667,83.27906,0.25,985.1972,-0.2036199390698311,4.899097580143432,13.8
2021-04-29,12.624667,81.83828,0.104166664,988.7187,0.3975544791966755,1.8033664609149904,20.0
2021-04-30,9.610084,84.838394,0.41666666,991.5271,1.5950858507481311,1.768206033610993,23.7
2021-05-01,9.130917,88.41662,0.5708333,991.3581,1.6016034520771445,-1.86334447867952,16.4
2021-05-02,9.8705,66.55633,0.016666668,998.8753,1.9149244208656264,-2.272243878463547,17.7
2021-05-03,10.46425,60.038975,0.0,1001.103,1.725274935734049,1.1959467691332637,13.3
2021-05-04,14.103833,55.043518,0.0125,993.94995,0.9605499755703624,4.021796230166921,16.7
2021-05-05,12.143416,61.912506,0.074999996,993.83356,2.4653931767946906,1.7915792045187466,16.1
2021-05-06,11.397583,75.68432,0.30416667,992.30493,0.5169084811758032,3.1838625497147155,17.7
2021-05-07,12.264249,72.982445,0.175,996.9814,-1.310215603683853,1.994301618169812,9.9
2021-05-08,16.299667,58.377964,0.0,995.8637,0.9892872431119584,4.349521761280064,12.5
2021-05-09,20.349667,46.572193,0.0,988.529,-0.0251603677964894,9.13432543339044,10.4
2021-05-10,15.420501,77.49232,2.0166667,988.5982,3.642593961308916,1.596924924188619,28.3
2021-05-11,11.889249,80.144394,0.5625,992.11334,1.8962008010256544,1.1496066543983436,4.2
2021-05-12,12.612166,70.53624,0.029166667,992.924,0.3860915618136232,1.2032840506647724,12.5
2021-05-13,12.522583,75.34961,0.14583333,990.9614,0.4172834377594168,1.5462336077577647,12.9
2021-05-14,12.716332,75.28241,0.19166666,991.8894,1.9436852791864097,0.5612342295194929,8.2
2021-05-15,11.468417,86.04931,0.33333334,990.7002,1.076775231723652,2.5951828484099715,17.3
2021-05-16,13.824666,82.093575,0.26666668,988.27466,1.208251077794667,2.550855377089454,20.5
2021-05-17,12.755917,65.885956,0.033333335,994.71606,2.3610107028859346,0.8099184032955378,9.4
2021-05-18,11.558,75.36784,0.083333336,998.0533,-0.335108035480386,1.7209135393679402,13.5
2021-05-19,11.674666,75.48552,0.20416667,1001.52435,1.6727915077493394,1.7069053443907964,8.7
2021-05-20,13.0705,65.14468,0.0,1002.33185,-0.5487461145732369,1.59501182750463,12.0
2021-05-21,14.524666,75.91742,0.96250004,994.0245,0.1040175690876104,2.8885884251069007,17.3
2021-05-22,13.283,70.2309,0.05,994.1539,1.0879495997191375,1.0140903651858966,19.9
2021-05-23,13.543416,70.46651,0.016666668,998.218,-0.5796749253683062,0.8831696003294434,11.7
2021-05-24,13.780917,67.603966,0.05416667,995.2243,2.0124568713245834,2.2284871134115254,10.8
2021-05-25,12.097583,67.37272,0.029166667,1002.8601,0.6543881107126652,1.5412573392138034,11.4
2021-05-26,15.072583,66.81632,0.0,999.1831,-0.422616643678663,1.8795297598039344,14.1
2021-05-27,15.618417,69.864746,0.0,999.396,2.957332924304556,0.1006404547294277,13.5
2021-05-28,16.626749,62.363827,0.0,998.8867,2.149865957640779,0.6122188240995932,13.6
2021-05-29,18.324667,59.738354,0.0,999.3931,2.948695866863637,-1.4418884792346414,14.6
2021-05-30,17.6705,54.02408,0.0,998.8947,2.594915214189592,-1.3001052446997026,14.6
2021-05-31,19.058,60.959263,0.0,996.5652,0.4326022705511604,1.8090242660685665,15.7
2021-06-01,20.414251,58.395855,0.0,993.72485,-0.8261020189722715,4.788121022908165,13.4
2021-06-02,18.414251,70.54531,0.004166667,996.69775,-0.8754802193606978,4.32386199316731,17.8
2021-06-03,21.36425,60.746094,0.004166667,1000.5783,-0.2568260158572488,3.4410423790530484,17.5
2021-06-04,21.11425,66.8837,0.7791667,1001.27655,0.4673288320212439,3.104810814622424,12.6
2021-06-05,18.297585,74.72199,0.5916667,1003.3969,2.475584806295634,-1.7940547551129624,9.2
2021-06-06,17.737167,70.05841,0.0,1001.6097,1.3935950247971574,-4.162867430009051,9.3
2021-06-07,18.530916,72.5309,0.05,1000.6147,1.7174485151860506,-3.967744335164042,17.2
2021-06-08,19.547583,69.793625,0.016666668,1001.148,3.056067808252839,-1.5792541406173697,15.7
2021-06-09,20.393417,74.399284,0.07083333,1001.0129,3.179033064679167,-0.7740830549730617,18.3
2021-06-10,21.828835,68.59977,0.004166667,999.86176,1.892119482797365,-2.742127976467519,16.6
2021-06-11,22.966333,61.960773,0.0,998.6867,1.6563897398065404,2.7556734708295205,18.6
2021-06-12,23.572584,60.666447,0.0,1001.38727,2.901133166932743,0.5659743618338905,14.8
2021-06-13,23.699667,58.819702,0.0,1001.83276,3.757469994637289,-2.080939671345419,11.9
2021-06-14,23.955917,53.29427,0.0,998.4804,-1.0774464539163644,1.944832604936917,17.2
2021-06-15,25.77675,48.88916,0.0,997.48065,-1.274947302193434,1.9974853543708195,14.8
2021-06-16,25.966333,57.353054,0.0,993.7093,-0.0447093143307173,3.1035801870644506,21.5
2021-06-17,26.218416,56.570847,0.004166667,993.10516,-0.8361244430184851,4.114888031625261,19.1
2021-06-18,26.080917,51.583786,0.0,994.0727,-0.6119708432295975,4.453471223985376,21.1
2021-06-19,26.003836,58.3258,0.0,993.7561,-0.0938461008934958,5.136855825309495,27.8
2021-06-20,22.633001,73.6497,0.5,989.3265,-0.7424592695471254,3.2230706882723927,30.6
2021-06-21,20.287167,77.03301,0.40416667,989.2361,1.4078338320351675,1.480585780863964,20.3
2021-06-22,19.830917,71.83466,0.24166667,992.9158,1.454082611654215,-0.1704333883474398,14.7
2021-06-23,19.31425,79.849495,0.5125,997.05566,1.9071416369483505,0.994076053441776,10.1
2021-06-24,17.958,77.467415,0.38750002,999.94293,1.982263374758636,1.2112208778448712,10.9
2021-06-25,18.253834,66.750824,0.0,1000.4924,0.3986088634114508,1.914401693046422,12.6
2021-06-26,20.228834,65.36422,0.0,996.7354,-0.5853227014916406,0.9009075347185376,17.6
2021-06-27,22.922585,62.45746,0.016666668,993.3108,0.2856920518378081,3.697687350919042,12.7
2021-06-28,19.58925,81.146355,0.07083333,994.8244,1.336072725208794,1.7789223920061654,17.7
2021-06-29,19.008001,69.9436,0.09166667,994.91064,1.987468050409084,1.5682676397218651,14.4
2021-06-30,18.128834,72.06232,0.025,997.5998,0.4841057401038195,1.3333196896437238,10.6
2021-07-01,19.522585,70.40307,0.008333334,998.4245,0.360451423606381,1.4136804845008593,14.6
2021-07-02,21.355917,60.254795,0.004166667,997.6965,-0.4091421920857698,1.7844149259744126,22.7
2021-07-03,20.578835,75.661,0.18333334,995.95734,0.4628630335393666,1.0083156010125265,22.5
2021-07-04,19.966333,80.19497,0.25833333,994.0855,-0.3016698676178029,1.42642212295863,14.5
2021-07-05,23.289251,64.31068,0.0625,992.40674,-0.6769162598454467,3.3655728387441126,11.1
2021-07-06,18.9705,84.98397,2.0,992.3198,2.2328680481793373,0.5670513524482441,12.0
2021-07-07,19.883001,73.249245,0.05,996.5136,0.375362289640023,2.1337566979894924,17.7
2021-07-08,18.060083,74.94442,0.1375,1001.66864,3.14552178433475,-0.2232445728765712,12.5
2021-07-09,18.835083,67.945015,0.0,1002.267,0.9736431797939072,2.353629597623892,11.7
2021-07-10,19.535084,73.154915,0.25833333,997.5087,1.0448190757873783,0.7931913389022769,14.1
2021-07-11,20.633001,70.512634,0.0,996.4988,0.6458823467900644,1.782153167747886,11.9
2021-07-12,20.110083,76.82094,1.4375,990.44946,2.623738334133639,2.4106936185404817,16.3
2021-07-13,16.816334,74.27076,0.045833334,993.29224,1.847109328857566,0.1365080117066782,115.1
2021-07-14,15.680917,87.125854,0.5708333,996.4619,1.4350557202487386,0.8727213920105504,27.8
2021-07-15,17.455917,87.49787,0.5125,998.41815,2.2397554255315297,-1.3006398127604246,19.2
2021-07-16,18.862167,79.01904,0.0625,999.5832,1.84003244731901,-4.075112045678183,10.5
2021-07-17,20.008001,75.75803,0.0,999.95825,1.7091293261979728,-5.939551931511434,15.0
2021-07-18,22.672585,70.441765,0.0,996.31104,4.320612695281839,-4.455077303555925,20.9
2021-07-19,23.393417,65.56115,0.0,995.31976,3.909688006190844,-0.2470934045424228,23.2
2021-07-20,23.047585,65.21613,0.0,996.7844,3.1687203004636224,0.2526799465422848,23.5
2021-07-21,22.683,60.79552,0.0,999.51807,2.5180712731404324,0.7615579741864162,21.8
2021-07-22,22.968416,62.790176,0.0,998.91895,2.0262290753398107,0.5739655238892825,20.4
2021-07-23,25.093416,62.79088,0.0,992.8278,0.7797702844408969,3.163967021575384,25.5
2021-07-24,22.358002,76.474174,0.29583332,991.22095,-0.593211336608155,1.8226195375698904,19.7
2021-07-25,21.920502,69.788864,0.0,991.0191,1.3865368564902043,-0.2917602661387701,8.3
2021-07-26,20.960083,68.894394,0.0125,994.2532,1.600020238212281,-0.9126010111702144,13.2
2021-07-27,21.666334,68.676,0.041666668,994.53076,1.0373749646837973,1.1184824176464865,17.2
2021-07-28,21.195501,73.4663,0.4625,995.96466,1.042720401104564,1.28936277345075,15.3
2021-07-29,22.430918,64.18046,0.0,995.53906,1.141554340079022,0.9687276062014204,16.2
2021-07-30,22.308,76.77276,0.05,992.8222,1.1681394736554729,0.8817265522007569,24.1
2021-07-31,19.008001,73.51104,0.112500004,992.76294,1.5851747862462382,-2.862048977165513,11.2
2021-08-01,18.053833,73.54163,0.033333335,993.58453,2.537824513286699,-0.6268227613356985,9.3
2021-08-02,18.593416,68.25425,0.004166667,996.5485,1.5274348267808704,0.509617769843146,16.2
2021-08-03,17.780916,78.707886,0.3375,995.85284,-0.2178130841820684,1.3530273496186007,17.6
2021-08-04,17.212168,83.75424,0.104166664,993.5529,0.0311866436151835,0.953839561961312,16.8
2021-08-05,19.33925,77.31132,0.06666667,992.2246,-0.1857969429081413,1.1657608504861392,14.7
2021-08-06,20.8455,68.398605,0.008333334,990.066,1.006200263269581,1.2156783640291435,15.7
2021-08-07,17.218416,90.79827,0.9875,988.8687,1.044697187660393,0.8766827060298985,11.3
2021-08-08,18.237167,70.12226,0.0125,996.19775,1.0728100921219408,0.4055638985313459,6.9
2021-08-09,18.728834,72.05582,0.0,999.0655,-0.3457913632749723,1.1185571035054442,13.7
2021-08-10,21.841333,70.92718,0.0,998.28345,-0.1450075604613169,1.1776493114049935,16.8
2021-08-11,23.524668,72.42459,0.0,998.64813,-0.2046740969969755,1.3026390656272149,20.6
2021-08-12,25.078835,71.27054,0.16250001,999.13794,0.428712607019399,1.2392231652265564,22.4
2021-08-13,25.274668,76.25415,0.0,1002.1557,-0.4860866528141234,1.3691886183260886,22.7
2021-08-14,26.887167,74.05606,0.0,999.34595,-0.4330420722594688,0.9713068595065212,26.8
2021-08-15,26.141335,64.812096,0.025,995.7342,1.1455126864030762,1.6866286172418263,26.8
2021-08-16,20.955917,60.306564,0.0,999.11597,2.459609566643934,-2.9186980447579467,12.5
2021-08-17,19.210085,60.136124,0.0,1001.0241,1.0805259592638257,-3.912226688159832,19.4
2021-08-18,18.262167,65.77551,0.0,1000.0728,1.924679786534616,-2.856276998230371,13.2
2021-08-19,18.532999,71.75843,0.0,997.28,2.262609460109453,0.4015451798284769,9.4
2021-08-20,20.58925,70.64228,0.0,996.96356,0.2873242965815876,1.1995399572645922,13.2
2021-08-21,23.468416,63.703537,0.0,997.69867,-0.1607647626297939,1.8904637648316305,15.3
2021-08-22,22.33925,69.12833,0.06666667,1000.9803,2.4261959890068483,-0.558567950087398,7.6
2021-08-23,19.941334,60.238846,0.0,1000.82367,4.591912984150832,-1.2976969436119612,16.7
2021-08-24,19.73925,66.91212,0.0,997.74994,2.969250599110816,2.3049304350903768,11.5
2021-08-25,19.312166,66.07235,0.0,996.6866,1.5230591442559358,1.6860442125533657,12.7
2021-08-26,19.7205,65.72836,0.0,995.38916,2.183313417199944,1.6490619486727902,20.2
2021-08-27,18.1705,60.25024,0.0,996.0886,4.525993815795381,-1.637535484159152,11.0
2021-08-28,17.583,57.240032,0.0,997.59155,4.677897079406373,-2.986514194423389,9.6
2021-08-29,17.655916,64.46575,0.0,997.67847,4.306166550814943,2.002287222356348,10.8
2021-08-30,17.641333,66.25177,0.0,997.21606,3.6896477322781935,-1.9560033122733465,15.3
2021-08-31,18.824667,63.52701,0.0,999.677,4.457901937671305,0.982129420203956,13.3
2021-09-01,19.064249,65.597565,0.0,1001.34155,0.8882348152542028,1.753720792121779,13.8
2021-09-02,21.826752,61.226917,0.008333334,1000.3305,-1.0889235189884436,1.2784122010285592,18.6
2021-09-03,21.291334,72.316025,0.025,998.4143,-1.1727871408005366,1.263213914025938,16.9
2021-09-04,21.701752,75.42207,0.016666668,996.1818,-0.5224839857913203,1.0596745429740273,17.2
2021-09-05,21.812166,73.75803,0.004166667,998.373,-0.3241378945869472,1.0614899724584663,15.5
2021-09-06,22.7705,66.002846,0.0,1001.0555,0.4223226306948682,1.3588909196933443,13.5
2021-09-07,23.224669,63.609943,0.0,999.6177,-1.205181986004603,3.3072997959916592,17.3
2021-09-08,23.799667,53.176044,0.0,995.0764,-0.229821338264576,4.981208986857695,13.5
2021-09-09,20.662169,63.482407,0.025,995.31757,-0.6006153393919825,2.859995890886301,19.5
2021-09-10,19.668417,77.16601,0.12083334,997.01935,0.5973602953576584,1.4707542678220733,26.7
2021-09-11,19.653833,74.40791,0.0125,999.16986,1.2725227014650342,1.512083384513116,17.3
2021-09-12,19.3955,73.1634,0.0,997.25366,1.2559764124948682,0.7631124928755828,10.3
2021-09-13,22.40175,66.46238,0.0,995.6448,0.9571305244623368,3.092403746900293,14.9
2021-09-14,23.157999,65.60382,0.020833334,994.95087,0.1024404795049954,5.496452915991755,14.7
2021-09-15,21.022585,78.921646,0.375,994.72705,-0.9213077314404028,2.288898171034076,22.3
2021-09-16,19.360085,87.8196,0.24166667,996.3491,1.344214616655273,-1.0372724370143656,17.1
2021-09-17,19.472584,72.42125,0.0,994.893,2.3934658193333216,0.1611784403529239,14.5
2021-09-18,19.128834,74.836784,0.116666675,993.6194,1.4952316198337767,0.2156918018873984,14.1
2021-09-19,15.874667,73.67488,0.25,996.11615,0.5142878167944357,1.6273582655968797,6.3
2021-09-20,15.512166,83.94364,0.15,998.6844,2.1087396071415374,-1.3771100383581218,12.5
2021-09-21,16.095499,77.44306,0.004166667,1004.4739,3.0147048700207897,0.9497750491986204,13.4
2021-09-22,15.162167,77.26777,0.0,1004.2681,2.0401835544705693,0.4197395992644123,17.2
2021-09-23,16.285084,80.31224,0.0,1001.482,-0.1101131775891754,1.0587116071488492,28.0
2021-09-24,18.285084,78.6651,0.0,998.78906,0.3171814487794602,1.1693589846748589,29.9
2021-09-25,19.597584,77.37061,0.033333335,996.73804,-0.7907935452642119,3.785070979923133,17.7
2021-09-26,19.072584,81.973564,0.73333335,998.52277,1.1750386365260763,1.5728081798564182,17.6
2021-09-27,18.672583,76.6695,0.008333334,1000.1565,0.6006659960632259,1.538593839073795,19.4
2021-09-28,15.868417,71.14251,0.008333334,1001.8603,2.2383931756120887,0.50455863370644,10.0
2021-09-29,16.937166,67.26204,0.004166667,1004.2217,2.129930195260516,0.2661726981665784,7.6
2021-09-30,13.385083,65.513054,0.0,1006.48755,2.783536185549196,-1.0794568593866063,10.8
2021-10-01,15.583,69.7655,0.0,999.9952,1.052731328039006,2.479005276518249,16.6
2021-10-02,17.891333,66.91444,0.0,993.63116,1.8692885178544436,5.911209540696709,19.9
2021-10-03,17.424667,73.69965,2.5375001,989.8161,3.2605900323865105,6.746197546904191,12.5
2021-10-04,11.360084,87.34225,1.4875001,997.927,1.7129586462847135,-0.6707642259245034,8.7
2021-10-05,12.472583,84.509346,0.07916667,994.9996,0.0171681534441328,2.720119664570366,7.9
2021-10-06,11.737166,76.63636,0.008333334,1003.25635,2.355866908338924,-1.7232964347316102,12.3
2021-10-07,12.255917,74.31902,0.0,1004.032,1.5533884334886512,-4.830561313638193,11.1
2021-10-08,11.580916,80.111626,0.0,1002.83276,1.4597465337714866,-2.229038135104449,16.8
2021-10-09,12.316333,81.86879,0.0,1002.7713,1.8803279252113965,0.6644658728435617,23.7
2021-10-10,12.253833,74.85497,0.0,1003.9344,1.9562535641765344,-1.9873247349911087,23.3
2021-10-11,11.73925,73.969376,0.0,1004.70917,1.4295465330999806,-3.734509254227782,22.2
